STORE_ID,TIME_STAMP,SHELF_NUMBER,SHELF_DESC,AVERAGE_QUANTITY,SHELF_OCCUPANCY_PERC,STORE_PERSON_ACTIVITY_FLAG,CUSTOMER_ACTIVITY_FLAG,FOOTFALL_ACTIVITY_FLAG,COUNTER_ACTIVITY_FLAG
5,8/1/2007 2:00,shelf4,Oral,56,1,16,16,16,8
5,8/1/2007 2:00,shelf5,Hair,64,0.16,19,19,28,16
5,8/1/2007 3:00,shelf1,TEA & COFFEE,10.8,0.1,12,20,34,8
5,8/1/2007 3:00,shelf2,Skin,5.4,0.01,19,24,42,3
5,8/1/2007 3:00,shelf3,CPD,180,0.9,10,14,25,0
5,8/1/2007 3:00,shelf4,Oral,66,1,9,13,16,4
5,8/1/2007 3:00,shelf5,Hair,120,0.3,18,22,37,10
5,8/1/2007 4:00,shelf1,TEA & COFFEE,8,0.08,2,8,9,0
5,8/1/2007 4:00,shelf2,Skin,12.4,0.024,14,21,25,6
5,8/1/2007 4:00,shelf3,CPD,96,0.48,13,18,36,7
5,8/1/2007 4:00,shelf4,Oral,272,1,1,6,18,0
5,8/1/2007 4:00,shelf5,Hair,168,0.42,10,11,12,9
5,8/1/2007 5:00,shelf1,TEA & COFFEE,13,0.13,14,23,40,13
5,8/1/2007 5:00,shelf2,Skin,15,0.03,11,17,35,6
5,8/1/2007 5:00,shelf3,CPD,120,0.6,1,6,12,0
5,8/1/2007 5:00,shelf4,Oral,300,1,15,21,35,12
5,8/1/2007 5:00,shelf5,Hair,210,0.525,1,1,7,0
5,8/1/2007 6:00,shelf1,TEA & COFFEE,21,0.21,3,7,9,2
5,8/1/2007 6:00,shelf2,Skin,8.4,0.016,8,8,21,4
5,8/1/2007 6:00,shelf3,CPD,264,1,5,9,10,4
5,8/1/2007 6:00,shelf4,Oral,132,1,16,23,23,7
5,8/1/2007 6:00,shelf5,Hair,288,0.72,19,22,28,5
5,8/1/2007 7:00,shelf1,TEA & COFFEE,26.6,0.26,3,8,13,2
5,8/1/2007 7:00,shelf2,Skin,24.5,0.048,14,14,17,10
5,8/1/2007 7:00,shelf3,CPD,294,1,7,12,13,2
5,8/1/2007 7:00,shelf4,Oral,308,1,11,17,34,10
5,8/1/2007 7:00,shelf5,Hair,224,0.56,8,11,28,0
5,8/1/2007 8:00,shelf1,TEA & COFFEE,20.8,0.2,10,11,16,1
5,8/1/2007 8:00,shelf2,Skin,16,0.032,5,14,28,0
5,8/1/2007 8:00,shelf3,CPD,624,1,19,24,38,6
5,8/1/2007 8:00,shelf4,Oral,448,1,12,16,34,2
5,8/1/2007 8:00,shelf5,Hair,480,1,11,14,14,10
5,8/1/2007 9:00,shelf1,TEA & COFFEE,31.5,0.31,7,15,33,1
5,8/1/2007 9:00,shelf2,Skin,25.2,0.05,3,4,23,0
5,8/1/2007 9:00,shelf3,CPD,558,1,16,17,17,6
5,8/1/2007 9:00,shelf4,Oral,684,1,1,3,11,0
5,8/1/2007 9:00,shelf5,Hair,576,1,18,22,33,7
5,8/1/2007 10:00,shelf1,TEA & COFFEE,16,0.16,0,8,14,0
5,8/1/2007 10:00,shelf2,Skin,19,0.038,5,10,24,1
5,8/1/2007 10:00,shelf3,CPD,200,1,17,24,41,7
5,8/1/2007 10:00,shelf4,Oral,720,1,1,7,24,0
5,8/1/2007 10:00,shelf5,Hair,760,1,9,15,22,0
15,1/1/2007 7:00,shelf1,TEA & COFFEE,22.4,0.22,3,11,12,0
15,1/1/2007 7:00,shelf2,Skin,24.5,0.048,3,8,27,0
15,1/1/2007 7:00,shelf3,CPD,546,1,11,17,25,5
15,1/1/2007 7:00,shelf4,Oral,420,1,8,13,21,4
15,1/1/2007 7:00,shelf5,Hair,476,1,14,22,34,6
15,1/1/2007 8:00,shelf1,TEA & COFFEE,24,0.24,18,20,33,13
15,1/1/2007 8:00,shelf2,Skin,9.6,0.018,4,8,10,1
15,1/1/2007 8:00,shelf3,CPD,432,1,10,10,10,6
15,1/1/2007 8:00,shelf4,Oral,576,1,16,25,28,12
15,1/1/2007 8:00,shelf5,Hair,592,1,1,4,23,0
15,1/1/2007 9:00,shelf1,TEA & COFFEE,23.4,0.23,18,18,21,12
15,1/1/2007 9:00,shelf2,Skin,9.9,0.018,6,10,13,1
15,1/1/2007 9:00,shelf3,CPD,414,1,2,11,20,0
15,1/1/2007 9:00,shelf4,Oral,522,1,12,15,21,8
15,1/1/2007 9:00,shelf5,Hair,234,0.585,13,17,31,6
15,1/1/2007 10:00,shelf1,TEA & COFFEE,17,0.17,8,8,27,7
15,1/1/2007 10:00,shelf2,Skin,27,0.054,1,10,22,0
15,1/1/2007 10:00,shelf3,CPD,360,1,3,4,12,0
15,1/1/2007 10:00,shelf4,Oral,260,1,16,24,28,0
15,1/1/2007 10:00,shelf5,Hair,760,1,11,12,30,9
15,1/1/2007 11:00,shelf1,TEA & COFFEE,42.9,0.42,9,15,30,3
15,1/1/2007 11:00,shelf2,Skin,42.9,0.084,19,21,27,18
15,1/1/2007 11:00,shelf3,CPD,748,1,17,22,30,15
15,1/1/2007 11:00,shelf4,Oral,308,1,18,24,28,12
15,1/1/2007 11:00,shelf5,Hair,330,0.825,1,1,18,0
15,1/1/2007 12:00,shelf1,TEA & COFFEE,30,0.3,0,6,16,0
15,1/1/2007 12:00,shelf2,Skin,30,0.06,9,12,21,3
15,1/1/2007 12:00,shelf3,CPD,792,1,4,8,24,3
15,1/1/2007 12:00,shelf4,Oral,912,1,12,12,30,5
15,1/1/2007 12:00,shelf5,Hair,504,1,14,15,23,1
15,1/1/2007 13:00,shelf1,TEA & COFFEE,15.6,0.15,2,4,9,1
15,1/1/2007 13:00,shelf2,Skin,22.1,0.044,2,11,19,0
15,1/1/2007 13:00,shelf3,CPD,390,1,15,20,20,3
15,1/1/2007 13:00,shelf4,Oral,312,1,12,13,20,2
15,1/1/2007 13:00,shelf5,Hair,598,1,3,12,22,0
15,1/1/2007 14:00,shelf1,TEA & COFFEE,37.8,0.37,15,24,33,8
15,1/1/2007 14:00,shelf2,Skin,26.6,0.052,15,18,37,8
15,1/1/2007 14:00,shelf3,CPD,728,1,16,16,22,9
15,1/1/2007 14:00,shelf4,Oral,868,1,11,14,14,2
15,1/1/2007 14:00,shelf5,Hair,700,1,12,16,34,5
15,1/1/2007 15:00,shelf1,TEA & COFFEE,21,0.21,11,11,20,4
15,1/1/2007 15:00,shelf2,Skin,48,0.096,1,6,6,0
15,1/1/2007 15:00,shelf3,CPD,900,1,10,12,24,7
15,1/1/2007 15:00,shelf4,Oral,960,1,12,20,38,6
15,1/1/2007 15:00,shelf5,Hair,870,1,12,17,27,3
15,1/1/2007 16:00,shelf1,TEA & COFFEE,59.2,0.59,6,14,17,1
15,1/1/2007 16:00,shelf2,Skin,38.4,0.076,0,9,13,0
15,1/1/2007 16:00,shelf3,CPD,960,1,16,24,36,7
15,1/1/2007 16:00,shelf4,Oral,608,1,16,17,34,2
15,1/1/2007 16:00,shelf5,Hair,1152,1,3,7,21,0
15,1/1/2007 17:00,shelf1,TEA & COFFEE,61.2,0.61,10,11,17,0
15,1/1/2007 17:00,shelf2,Skin,23.8,0.046,17,20,22,15
15,1/1/2007 17:00,shelf3,CPD,1156,1,1,1,4,0
15,1/1/2007 17:00,shelf4,Oral,578,1,8,15,25,0
15,1/1/2007 17:00,shelf5,Hair,1292,1,5,8,9,4
15,1/1/2007 18:00,shelf1,TEA & COFFEE,19.8,0.19,9,18,32,2
15,1/1/2007 18:00,shelf2,Skin,23.4,0.046,7,9,21,1
15,1/1/2007 18:00,shelf3,CPD,1116,1,18,19,20,1
15,1/1/2007 18:00,shelf4,Oral,900,1,13,18,31,5
15,1/1/2007 18:00,shelf5,Hair,576,1,12,14,16,1
15,1/1/2007 19:00,shelf1,TEA & COFFEE,49.4,0.49,15,16,29,9
15,1/1/2007 19:00,shelf2,Skin,43.7,0.086,14,15,27,7
15,1/1/2007 19:00,shelf3,CPD,456,1,0,8,14,0
15,1/1/2007 19:00,shelf4,Oral,798,1,18,19,28,13
15,1/1/2007 19:00,shelf5,Hair,1140,1,13,16,22,1
15,1/1/2007 20:00,shelf1,TEA & COFFEE,70,0.7,3,3,6,0
15,1/1/2007 20:00,shelf2,Skin,30,0.06,11,13,25,1
15,1/1/2007 20:00,shelf3,CPD,1040,1,17,24,28,13
15,1/1/2007 20:00,shelf4,Oral,920,1,4,6,15,3
15,1/1/2007 20:00,shelf5,Hair,440,1,19,19,21,5
15,1/1/2007 21:00,shelf1,TEA & COFFEE,42,0.42,9,16,27,2
15,1/1/2007 21:00,shelf2,Skin,81.9,0.162,4,5,12,2
15,1/1/2007 21:00,shelf3,CPD,504,1,18,27,29,8
15,1/1/2007 21:00,shelf4,Oral,1050,1,1,8,20,0
15,1/1/2007 21:00,shelf5,Hair,966,1,10,13,20,6
15,1/1/2007 22:00,shelf1,TEA & COFFEE,37.4,0.37,8,9,20,3
15,1/1/2007 22:00,shelf2,Skin,63.8,0.126,18,20,25,0
15,1/1/2007 22:00,shelf3,CPD,660,1,16,17,20,11
15,1/1/2007 22:00,shelf4,Oral,1056,1,12,20,21,1
15,1/1/2007 22:00,shelf5,Hair,1452,1,10,15,17,6
15,1/1/2007 23:00,shelf1,TEA & COFFEE,27.6,0.27,5,5,8,4
15,1/1/2007 23:00,shelf2,Skin,71.3,0.142,1,3,20,0
15,1/1/2007 23:00,shelf3,CPD,1564,1,5,14,29,1
15,1/1/2007 23:00,shelf4,Oral,966,1,18,27,44,0
15,1/1/2007 23:00,shelf5,Hair,1472,1,7,16,25,6
15,2/1/2007 0:00,shelf1,TEA & COFFEE,0,0,0,4,16,0
15,2/1/2007 0:00,shelf2,Skin,0,0,2,4,11,1
15,2/1/2007 0:00,shelf3,CPD,0,0,14,22,35,2
15,2/1/2007 0:00,shelf4,Oral,0,0,17,17,24,12
15,2/1/2007 0:00,shelf5,Hair,0,0,17,24,27,0
15,2/1/2007 1:00,shelf1,TEA & COFFEE,2.2,0.02,6,10,11,0
15,2/1/2007 1:00,shelf2,Skin,3.5,0.006,7,9,21,0
15,2/1/2007 1:00,shelf3,CPD,70,0.35,7,16,23,6
15,2/1/2007 1:00,shelf4,Oral,40,0.8,16,22,31,12
15,2/1/2007 1:00,shelf5,Hair,68,0.17,15,17,27,5
15,2/1/2007 2:00,shelf1,TEA & COFFEE,7.8,0.07,8,9,11,5
15,2/1/2007 2:00,shelf2,Skin,6.8,0.012,19,20,26,5
15,2/1/2007 2:00,shelf3,CPD,116,0.58,6,6,7,1
15,2/1/2007 2:00,shelf4,Oral,112,1,15,16,29,10
15,2/1/2007 2:00,shelf5,Hair,148,0.37,19,22,31,4
15,2/1/2007 3:00,shelf1,TEA & COFFEE,6,0.06,7,14,29,1
15,2/1/2007 3:00,shelf2,Skin,7.2,0.014,4,13,22,3
15,2/1/2007 3:00,shelf3,CPD,90,0.45,15,24,34,2
15,2/1/2007 3:00,shelf4,Oral,108,1,18,23,41,4
15,2/1/2007 3:00,shelf5,Hair,108,0.27,18,21,37,5
15,2/1/2007 4:00,shelf1,TEA & COFFEE,6.8,0.06,15,17,28,9
15,2/1/2007 4:00,shelf2,Skin,6.8,0.012,14,17,21,2
15,2/1/2007 4:00,shelf3,CPD,240,1,4,6,16,3
15,2/1/2007 4:00,shelf4,Oral,256,1,8,12,19,5
15,2/1/2007 4:00,shelf5,Hair,216,0.54,7,7,12,0
15,2/1/2007 5:00,shelf1,TEA & COFFEE,10,0.1,4,11,24,3
15,2/1/2007 5:00,shelf2,Skin,5.5,0.01,9,9,10,8
15,2/1/2007 5:00,shelf3,CPD,290,1,11,17,36,5
15,2/1/2007 5:00,shelf4,Oral,240,1,11,19,31,8
15,2/1/2007 5:00,shelf5,Hair,180,0.45,9,10,19,8
15,2/1/2007 6:00,shelf1,TEA & COFFEE,19.2,0.19,3,11,12,0
15,2/1/2007 6:00,shelf2,Skin,13.2,0.026,13,15,31,7
15,2/1/2007 6:00,shelf3,CPD,144,0.72,3,8,27,0
15,2/1/2007 6:00,shelf4,Oral,168,1,11,11,19,7
15,2/1/2007 6:00,shelf5,Hair,144,0.36,13,13,22,10
15,2/1/2007 7:00,shelf1,TEA & COFFEE,11.2,0.11,18,24,28,11
15,2/1/2007 7:00,shelf2,Skin,13.3,0.026,6,13,20,4
15,2/1/2007 7:00,shelf3,CPD,266,1,7,11,14,1
15,2/1/2007 7:00,shelf4,Oral,266,1,5,10,10,0
15,2/1/2007 7:00,shelf5,Hair,378,0.945,4,4,13,1
15,2/1/2007 8:00,shelf1,TEA & COFFEE,21.6,0.21,6,15,18,5
15,2/1/2007 8:00,shelf2,Skin,27.2,0.054,19,24,31,4
15,2/1/2007 8:00,shelf3,CPD,464,1,16,21,24,12
15,2/1/2007 8:00,shelf4,Oral,384,1,4,10,20,2
15,2/1/2007 8:00,shelf5,Hair,448,1,6,13,32,4
15,2/1/2007 9:00,shelf1,TEA & COFFEE,28.8,0.28,17,20,36,4
15,2/1/2007 9:00,shelf2,Skin,13.5,0.026,3,7,24,2
15,2/1/2007 9:00,shelf3,CPD,576,1,14,19,27,12
15,2/1/2007 9:00,shelf4,Oral,630,1,0,2,2,0
15,2/1/2007 9:00,shelf5,Hair,666,1,16,20,25,9
15,2/1/2007 10:00,shelf1,TEA & COFFEE,27,0.27,2,8,10,0
15,2/1/2007 10:00,shelf2,Skin,39,0.078,4,5,16,3
15,2/1/2007 10:00,shelf3,CPD,420,1,17,18,26,5
15,2/1/2007 10:00,shelf4,Oral,560,1,4,9,20,2
15,2/1/2007 10:00,shelf5,Hair,660,1,18,25,44,15
15,2/1/2007 11:00,shelf1,TEA & COFFEE,40.7,0.4,15,17,19,1
15,2/1/2007 11:00,shelf2,Skin,16.5,0.032,18,27,32,11
15,2/1/2007 11:00,shelf3,CPD,242,1,6,14,18,5
15,2/1/2007 11:00,shelf4,Oral,242,1,5,12,13,3
15,2/1/2007 11:00,shelf5,Hair,550,1,1,5,16,0
15,2/1/2007 12:00,shelf1,TEA & COFFEE,38.4,0.38,14,17,30,7
15,2/1/2007 12:00,shelf2,Skin,40.8,0.08,12,17,19,9
15,2/1/2007 12:00,shelf3,CPD,792,1,12,21,26,5
15,2/1/2007 12:00,shelf4,Oral,408,1,11,16,23,7
15,2/1/2007 12:00,shelf5,Hair,648,1,4,10,29,0
15,2/1/2007 13:00,shelf1,TEA & COFFEE,26,0.26,0,0,19,0
15,2/1/2007 13:00,shelf2,Skin,50.7,0.1,8,10,15,4
15,2/1/2007 13:00,shelf3,CPD,910,1,0,6,8,0
15,2/1/2007 13:00,shelf4,Oral,728,1,8,13,32,4
15,2/1/2007 13:00,shelf5,Hair,364,0.91,18,20,30,17
15,2/1/2007 14:00,shelf1,TEA & COFFEE,14,0.14,0,2,5,0
15,2/1/2007 14:00,shelf2,Skin,29.4,0.058,10,16,16,8
15,2/1/2007 14:00,shelf3,CPD,280,1,3,9,11,1
15,2/1/2007 14:00,shelf4,Oral,1064,1,4,12,31,0
15,2/1/2007 14:00,shelf5,Hair,364,0.91,7,15,28,3
15,2/1/2007 15:00,shelf1,TEA & COFFEE,15,0.15,16,25,40,7
15,2/1/2007 15:00,shelf2,Skin,52.5,0.104,1,6,24,0
15,2/1/2007 15:00,shelf3,CPD,1020,1,0,8,24,0
15,2/1/2007 15:00,shelf4,Oral,1140,1,6,9,25,5
15,2/1/2007 15:00,shelf5,Hair,450,1,0,2,21,0
15,2/1/2007 16:00,shelf1,TEA & COFFEE,28.8,0.28,0,9,16,0
15,2/1/2007 16:00,shelf2,Skin,38.4,0.076,15,18,37,5
15,2/1/2007 16:00,shelf3,CPD,352,1,6,7,11,0
15,2/1/2007 16:00,shelf4,Oral,1088,1,9,15,30,0
15,2/1/2007 16:00,shelf5,Hair,608,1,6,12,12,5
15,2/1/2007 17:00,shelf1,TEA & COFFEE,25.5,0.25,16,16,31,5
15,2/1/2007 17:00,shelf2,Skin,49.3,0.098,16,21,25,15
15,2/1/2007 17:00,shelf3,CPD,1190,1,16,17,29,6
15,2/1/2007 17:00,shelf4,Oral,408,1,14,18,36,6
15,2/1/2007 17:00,shelf5,Hair,986,1,2,9,13,0
15,2/1/2007 18:00,shelf1,TEA & COFFEE,39.6,0.39,19,24,33,12
15,2/1/2007 18:00,shelf2,Skin,61.2,0.122,16,19,37,12
15,2/1/2007 18:00,shelf3,CPD,468,1,12,17,26,1
15,2/1/2007 18:00,shelf4,Oral,828,1,15,22,23,6
15,2/1/2007 18:00,shelf5,Hair,1296,1,1,6,6,0
15,2/1/2007 19:00,shelf1,TEA & COFFEE,74.1,0.74,15,23,31,2
15,2/1/2007 19:00,shelf2,Skin,36.1,0.072,10,12,18,8
15,2/1/2007 19:00,shelf3,CPD,1216,1,17,17,19,3
15,2/1/2007 19:00,shelf4,Oral,494,1,17,21,25,7
15,2/1/2007 19:00,shelf5,Hair,1330,1,14,23,23,12
15,2/1/2007 20:00,shelf1,TEA & COFFEE,56,0.56,11,13,27,2
15,2/1/2007 20:00,shelf2,Skin,20,0.04,1,9,20,0
15,2/1/2007 20:00,shelf3,CPD,480,1,1,3,14,0
15,2/1/2007 20:00,shelf4,Oral,1520,1,14,22,40,4
15,2/1/2007 20:00,shelf5,Hair,400,1,17,17,32,2
15,2/1/2007 21:00,shelf1,TEA & COFFEE,27.3,0.27,5,10,24,1
15,2/1/2007 21:00,shelf2,Skin,42,0.084,6,7,14,5
15,2/1/2007 21:00,shelf3,CPD,1008,1,16,24,26,12
15,2/1/2007 21:00,shelf4,Oral,1260,1,7,11,23,4
15,2/1/2007 21:00,shelf5,Hair,798,1,12,14,21,6
15,2/1/2007 22:00,shelf1,TEA & COFFEE,24.2,0.24,9,17,19,3
15,2/1/2007 22:00,shelf2,Skin,39.6,0.078,13,17,29,9
15,2/1/2007 22:00,shelf3,CPD,1716,1,14,16,19,6
15,2/1/2007 22:00,shelf4,Oral,1144,1,15,18,27,6
15,2/1/2007 22:00,shelf5,Hair,1672,1,8,14,30,1
15,2/1/2007 23:00,shelf1,TEA & COFFEE,34.5,0.34,14,23,36,5
15,2/1/2007 23:00,shelf2,Skin,64.4,0.128,7,10,26,6
15,2/1/2007 23:00,shelf3,CPD,736,1,5,14,25,4
15,2/1/2007 23:00,shelf4,Oral,552,1,16,21,35,9
15,2/1/2007 23:00,shelf5,Hair,1334,1,13,21,38,12
15,3/1/2007 0:00,shelf1,TEA & COFFEE,0,0,19,26,26,11
15,3/1/2007 0:00,shelf2,Skin,0,0,14,20,38,13
15,3/1/2007 0:00,shelf3,CPD,0,0,17,23,35,9
15,3/1/2007 0:00,shelf4,Oral,0,0,4,6,12,0
15,3/1/2007 0:00,shelf5,Hair,0,0,13,16,16,3
15,3/1/2007 1:00,shelf1,TEA & COFFEE,3.4,0.03,15,20,32,6
15,3/1/2007 1:00,shelf2,Skin,2.6,0.004,18,20,23,8
15,3/1/2007 1:00,shelf3,CPD,52,0.26,14,21,33,8
15,3/1/2007 1:00,shelf4,Oral,68,1,8,12,14,5
15,3/1/2007 1:00,shelf5,Hair,40,0.1,10,17,17,8
15,3/1/2007 2:00,shelf1,TEA & COFFEE,2.4,0.02,1,1,10,0
15,3/1/2007 2:00,shelf2,Skin,5.6,0.01,13,22,36,6
15,3/1/2007 2:00,shelf3,CPD,112,0.56,8,9,26,2
15,3/1/2007 2:00,shelf4,Oral,60,1,1,8,17,0
15,3/1/2007 2:00,shelf5,Hair,44,0.11,11,17,32,8
15,3/1/2007 3:00,shelf1,TEA & COFFEE,3.3,0.03,4,7,20,2
15,3/1/2007 3:00,shelf2,Skin,4.8,0.008,13,13,31,6
15,3/1/2007 3:00,shelf3,CPD,132,0.66,7,7,12,6
15,3/1/2007 3:00,shelf4,Oral,114,1,13,14,21,10
15,3/1/2007 3:00,shelf5,Hair,168,0.42,0,8,26,0
15,3/1/2007 4:00,shelf1,TEA & COFFEE,4.8,0.04,18,24,35,14
15,3/1/2007 4:00,shelf2,Skin,4,0.008,9,16,32,5
15,3/1/2007 4:00,shelf3,CPD,288,1,15,19,37,4
15,3/1/2007 4:00,shelf4,Oral,104,1,0,1,19,0
15,3/1/2007 4:00,shelf5,Hair,272,0.68,18,27,37,3
15,3/1/2007 5:00,shelf1,TEA & COFFEE,7,0.07,17,22,39,8
15,3/1/2007 5:00,shelf2,Skin,15.5,0.03,17,24,42,9
15,3/1/2007 5:00,shelf3,CPD,140,0.7,8,8,26,0
15,3/1/2007 5:00,shelf4,Oral,230,1,13,22,34,7
15,3/1/2007 5:00,shelf5,Hair,210,0.525,15,22,36,9
15,3/1/2007 6:00,shelf1,TEA & COFFEE,9,0.09,8,11,14,4
15,3/1/2007 6:00,shelf2,Skin,14.4,0.028,8,17,26,6
15,3/1/2007 6:00,shelf3,CPD,156,0.78,12,12,30,7
15,3/1/2007 6:00,shelf4,Oral,420,1,10,11,13,9
15,3/1/2007 6:00,shelf5,Hair,240,0.6,4,10,29,2
15,3/1/2007 7:00,shelf1,TEA & COFFEE,20.3,0.2,10,10,26,1
15,3/1/2007 7:00,shelf2,Skin,7.7,0.014,19,26,38,11
15,3/1/2007 7:00,shelf3,CPD,252,1,13,22,24,7
15,3/1/2007 7:00,shelf4,Oral,448,1,5,11,28,0
15,3/1/2007 7:00,shelf5,Hair,532,1,6,6,14,4
15,3/1/2007 8:00,shelf1,TEA & COFFEE,24.8,0.24,12,17,31,2
15,3/1/2007 8:00,shelf2,Skin,14.4,0.028,16,24,36,11
15,3/1/2007 8:00,shelf3,CPD,464,1,6,15,34,0
15,3/1/2007 8:00,shelf4,Oral,304,1,18,19,28,13
15,3/1/2007 8:00,shelf5,Hair,224,0.56,3,12,25,2
15,3/1/2007 9:00,shelf1,TEA & COFFEE,9,0.09,15,15,32,13
15,3/1/2007 9:00,shelf2,Skin,31.5,0.062,11,14,21,7
15,3/1/2007 9:00,shelf3,CPD,396,1,18,27,27,15
15,3/1/2007 9:00,shelf4,Oral,558,1,0,7,17,0
15,3/1/2007 9:00,shelf5,Hair,234,0.585,11,20,20,0
15,3/1/2007 10:00,shelf1,TEA & COFFEE,34,0.34,16,17,35,6
15,3/1/2007 10:00,shelf2,Skin,38,0.076,15,22,23,10
15,3/1/2007 10:00,shelf3,CPD,520,1,3,8,23,0
15,3/1/2007 10:00,shelf4,Oral,520,1,0,5,9,0
15,3/1/2007 10:00,shelf5,Hair,360,0.9,7,16,20,0
15,3/1/2007 11:00,shelf1,TEA & COFFEE,17.6,0.17,9,13,20,4
15,3/1/2007 11:00,shelf2,Skin,12.1,0.024,17,24,32,11
15,3/1/2007 11:00,shelf3,CPD,616,1,12,15,28,0
15,3/1/2007 11:00,shelf4,Oral,748,1,14,20,37,0
15,3/1/2007 11:00,shelf5,Hair,550,1,1,1,14,0
15,3/1/2007 12:00,shelf1,TEA & COFFEE,37.2,0.37,0,8,13,0
15,3/1/2007 12:00,shelf2,Skin,39.6,0.078,4,4,6,0
15,3/1/2007 12:00,shelf3,CPD,840,1,9,10,23,2
15,3/1/2007 12:00,shelf4,Oral,720,1,14,14,27,3
15,3/1/2007 12:00,shelf5,Hair,768,1,0,9,25,0
15,3/1/2007 13:00,shelf1,TEA & COFFEE,50.7,0.5,7,10,29,2
15,3/1/2007 13:00,shelf2,Skin,20.8,0.04,18,24,33,6
15,3/1/2007 13:00,shelf3,CPD,286,1,14,22,36,1
15,3/1/2007 13:00,shelf4,Oral,650,1,18,27,33,2
15,3/1/2007 13:00,shelf5,Hair,936,1,17,22,39,4
15,3/1/2007 14:00,shelf1,TEA & COFFEE,25.2,0.25,12,16,21,2
15,3/1/2007 14:00,shelf2,Skin,35,0.07,19,21,33,2
15,3/1/2007 14:00,shelf3,CPD,924,1,0,9,12,0
15,3/1/2007 14:00,shelf4,Oral,784,1,5,10,23,0
15,3/1/2007 14:00,shelf5,Hair,392,0.98,0,2,15,0
15,3/1/2007 15:00,shelf1,TEA & COFFEE,52.5,0.52,14,17,30,9
15,3/1/2007 15:00,shelf2,Skin,33,0.066,14,19,27,10
15,3/1/2007 15:00,shelf3,CPD,960,1,16,24,29,5
15,3/1/2007 15:00,shelf4,Oral,750,1,8,13,32,3
15,3/1/2007 15:00,shelf5,Hair,420,1,9,10,19,0
15,3/1/2007 16:00,shelf1,TEA & COFFEE,48,0.48,8,11,11,0
15,3/1/2007 16:00,shelf2,Skin,30.4,0.06,13,16,27,5
15,3/1/2007 16:00,shelf3,CPD,992,1,2,5,7,0
15,3/1/2007 16:00,shelf4,Oral,928,1,4,6,9,3
15,3/1/2007 16:00,shelf5,Hair,576,1,0,5,9,0
15,3/1/2007 17:00,shelf1,TEA & COFFEE,59.5,0.59,11,15,24,6
15,3/1/2007 17:00,shelf2,Skin,25.5,0.05,12,17,24,1
15,3/1/2007 17:00,shelf3,CPD,442,1,11,15,32,4
15,3/1/2007 17:00,shelf4,Oral,544,1,10,15,17,7
15,3/1/2007 17:00,shelf5,Hair,1054,1,17,18,22,4
15,3/1/2007 18:00,shelf1,TEA & COFFEE,21.6,0.21,14,17,24,11
15,3/1/2007 18:00,shelf2,Skin,59.4,0.118,13,22,30,7
15,3/1/2007 18:00,shelf3,CPD,468,1,0,9,14,0
15,3/1/2007 18:00,shelf4,Oral,612,1,18,23,34,4
15,3/1/2007 18:00,shelf5,Hair,1080,1,15,22,39,0
15,3/1/2007 19:00,shelf1,TEA & COFFEE,41.8,0.41,5,8,8,2
15,3/1/2007 19:00,shelf2,Skin,66.5,0.132,13,17,27,9
15,3/1/2007 19:00,shelf3,CPD,1216,1,4,11,26,1
15,3/1/2007 19:00,shelf4,Oral,1368,1,11,14,29,10
15,3/1/2007 19:00,shelf5,Hair,494,1,0,0,11,0
15,3/1/2007 20:00,shelf1,TEA & COFFEE,32,0.32,6,7,22,3
15,3/1/2007 20:00,shelf2,Skin,26,0.052,4,12,22,1
15,3/1/2007 20:00,shelf3,CPD,1200,1,3,10,20,2
15,3/1/2007 20:00,shelf4,Oral,1440,1,6,12,27,5
15,3/1/2007 20:00,shelf5,Hair,440,1,6,6,17,4
15,3/1/2007 21:00,shelf1,TEA & COFFEE,35.7,0.35,19,22,41,13
15,3/1/2007 21:00,shelf2,Skin,37.8,0.074,15,20,23,0
15,3/1/2007 21:00,shelf3,CPD,1218,1,9,15,21,4
15,3/1/2007 21:00,shelf4,Oral,588,1,15,15,23,5
15,3/1/2007 21:00,shelf5,Hair,1050,1,0,7,8,0
15,3/1/2007 22:00,shelf1,TEA & COFFEE,83.6,0.83,7,13,16,4
15,3/1/2007 22:00,shelf2,Skin,24.2,0.048,11,11,27,4
15,3/1/2007 22:00,shelf3,CPD,1276,1,11,14,14,3
15,3/1/2007 22:00,shelf4,Oral,836,1,14,16,19,7
15,3/1/2007 22:00,shelf5,Hair,1452,1,8,11,14,5
15,3/1/2007 23:00,shelf1,TEA & COFFEE,69,0.69,6,7,15,5
15,3/1/2007 23:00,shelf2,Skin,41.4,0.082,17,24,39,0
15,3/1/2007 23:00,shelf3,CPD,1426,1,19,21,35,4
15,3/1/2007 23:00,shelf4,Oral,1794,1,8,15,15,6
15,3/1/2007 23:00,shelf5,Hair,874,1,16,16,33,4
15,4/1/2007 0:00,shelf1,TEA & COFFEE,0,0,0,4,14,0
15,4/1/2007 0:00,shelf2,Skin,0,0,12,20,38,5
15,4/1/2007 0:00,shelf3,CPD,0,0,11,16,30,0
15,4/1/2007 0:00,shelf4,Oral,0,0,13,15,24,2
15,4/1/2007 0:00,shelf5,Hair,0,0,18,26,44,15
15,4/1/2007 1:00,shelf1,TEA & COFFEE,1.9,0.01,11,16,17,9
15,4/1/2007 1:00,shelf2,Skin,3.4,0.006,13,22,39,10
15,4/1/2007 1:00,shelf3,CPD,78,0.39,16,20,25,7
